"","st_id","firstgen","ethniccode","ethniccode_cat","urm","gender","female","famincome","lowincomeflag","transfer","transfer_cred","international","ell","us_hs","cohort","cohort_2013","cohort_2014","cohort_2015","cohort_2016","cohort_2017","cohort_2018","englsr","mathsr","hsgpa"
"20387","403B9376354656D",0,"WHITE",0,0,0,0,100778,0,1,42,0,NA,1,2017,0,0,0,0,1,0,NA,NA,3.223
"20388","EE6FD7EDC0404CC",0,"WHITE",0,0,0,0,88199,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,560,760,3.865
"20389","2F3FE8AED0A993C",0,"WHITE",0,0,0,0,144301,0,0,7,0,NA,1,2018,0,0,0,0,0,1,780,780,4.5
"20390","FCFD0ECC0E12928",0,"WHITE",0,0,1,1,NA,0,1,NA,0,NA,1,2017,0,0,0,0,1,0,740,640,3.631
"20391","D602C1B991A4630",0,"WHITE",0,0,1,1,NA,0,0,4,0,NA,1,2018,0,0,0,0,0,1,710,750,4.34
"20392","973CC1782189990",0,"WHITE",0,0,0,0,69388,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,760,740,4.86
"20393","58BCE023EC2A0E9",1,"BLACK",1,1,1,1,77743,0,0,6,0,NA,1,2018,0,0,0,0,0,1,660,670,4.72
"20394","4900B083AF930C7",0,"WHITE",0,0,1,1,193623,0,0,3,0,NA,1,2018,0,0,0,0,0,1,620,560,4.26
"20395","094B816A2E17156",0,"HISPA",1,1,0,0,52788,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,710,4.16
"20396","B1CC9B112C38960",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,610,3.424
"20397","02D841003D690A0",1,"WHITE",0,0,1,1,89557,0,0,10,0,NA,1,2018,0,0,0,0,0,1,630,560,3.493
"20398","7006129A257F944",0,"WHITE",0,0,1,1,102996,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,610,680,4.42
"20399","AD53F71A08207F1",0,"WHITE",0,0,1,1,135245,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,780,800,4.23
"20400","37CF414A84551E0",0,"MULTI",NA,NA,0,0,147083,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,740,720,4.4
"20401","6E0357D349E6496",0,"ASIAN",2,0,0,0,382252,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,790,4.55
"20402","FA6B03C8F10F034",0,"WHITE",0,0,0,0,755390,0,0,7,0,NA,1,2018,0,0,0,0,0,1,700,680,4.25
"20403","FA84238DCE344F4",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,730,4.49
"20404","3ACDA0ACF1300FE",0,"WHITE",0,0,1,1,116655,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,610,630,3.732
"20405","6ADB3265D39A5CF",0,"WHITE",0,0,0,0,42796,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,650,3.991
"20406","B11A2A0258C9D63",0,"WHITE",0,0,0,0,281369,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,590,590,4.091
"20407","C6D1A483BB5AFAD",0,"ASIAN",2,0,1,1,183552,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,650,630,3.6
"20408","FD20DD93C2A3BD2",0,"WHITE",0,0,1,1,164827,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,700,4.37
"20409","A3F593CD8199A32",0,"WHITE",0,0,0,0,143124,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,640,640,4.2
"20410","6FACE4AB8C482DC",0,"WHITE",0,0,0,0,537514,0,0,3,0,NA,1,2018,0,0,0,0,0,1,780,680,3.787
"20411","F1E6BEB8F28B34C",0,"WHITE",0,0,1,1,49112,0,0,8,0,NA,1,2018,0,0,0,0,0,1,610,600,4.26
"20412","A3B1108E32B5C22",0,"WHITE",0,0,1,1,65040,0,0,6,0,NA,1,2018,0,0,0,0,0,1,680,520,4.55
"20413","4F7873F7105C1D3",1,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,630,3.659
"20414","36FA36D35323809",0,"WHITE",0,0,1,1,113763,0,0,13,0,NA,1,2018,0,0,0,0,0,1,610,590,3.407
"20415","B180F9803896602",1,"WHITE",0,0,1,1,80366,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,620,4.34
"20416","0C8A8C49EA1CE7D",0,"MULTI",NA,NA,0,0,150505,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,650,3.431
"20417","727A1CC41748399",0,"BLACK",1,1,1,1,79330,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,600,640,4.28
"20418","4D8EA346CDA4604",0,"WHITE",0,0,0,0,88134,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,640,760,3.896
"20419","2E42BDA5F8BA1D9",0,"WHITE",0,0,0,0,442429,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,700,4.47
"20420","F14A346BC14CE26",0,"WHITE",0,0,1,1,67851,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,640,590,4.45
"20421","F3DF6A6060EDAA9",1,"WHITE",0,0,0,0,76101,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,680,4.27
"20422","52E291F96E381A4",0,"WHITE",0,0,1,1,280084,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,590,640,3.722
"20423","95DF0DD9AF63196",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,750,4.03
"20424","5697AD8688ED98D",0,"ASIAN",2,0,1,1,325592,0,0,7,0,NA,1,2018,0,0,0,0,0,1,670,760,3.439
"20425","56D06D3165507CB",0,"WHITE",0,0,0,0,NA,0,0,6,0,NA,1,2018,0,0,0,0,0,1,690,630,4.14
"20426","8BF4B3D871C2F65",0,"WHITE",0,0,1,1,84060,0,0,12,0,NA,1,2018,0,0,0,0,0,1,590,600,3.7
"20427","00915F37523B8A2",1,"WHITE",0,0,1,1,107815,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,540,640,3.825
"20428","6D4900300F1DE39",0,"WHITE",0,0,0,0,52193,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,740,3.555
"20429","8B9D557E701997E",0,"WHITE",0,0,0,0,264160,0,0,3,0,NA,1,2018,0,0,0,0,0,1,590,740,4.03
"20430","0C98078962B6BC6",0,"ASIAN",2,0,1,1,NA,0,0,NA,1,0,1,2018,0,0,0,0,0,1,620,670,3.6
"20431","4224996F1A727A8",0,"WHITE",0,0,1,1,217967,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,610,540,3.714
"20432","E9C0FDBACBBF904",0,"WHITE",0,0,0,0,324226,0,0,3,0,NA,1,2018,0,0,0,0,0,1,700,740,3.047
"20433","2EF1947CB11D796",0,"WHITE",0,0,1,1,91039,0,0,7,0,NA,1,2018,0,0,0,0,0,1,800,740,4.71
"20434","09C621561B39F1E",0,"MULTI",NA,NA,1,1,296490,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,780,800,4.77
"20435","E81E5F0BF193EED",0,"WHITE",0,0,1,1,97931,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,710,4.13
"20436","176C8F38FAAFBD2",0,"BLACK",1,1,1,1,170112,0,0,7,0,NA,1,2018,0,0,0,0,0,1,800,780,4.66
"20437","8EBD30823078256",0,"WHITE",0,0,1,1,156356,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,650,660,3.782
"20438","F0F230A3C12EC1D",0,"MULTI",NA,NA,1,1,125993,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,750,670,4.57
"20439","DF0DD6EAEDA1B9E",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,630,660,3.743
"20440","E7445EA75EA1E21",0,"WHITE",0,0,0,0,320341,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,680,660,4.36
"20441","CAA5B0A628E33A8",0,"WHITE",0,0,1,1,146744,0,0,6,0,NA,1,2018,0,0,0,0,0,1,710,720,3.953
"20442","0099650A4D74C70",0,"ASIAN",2,0,1,1,113325,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,630,620,4.13
"20443","F673C039C2FFDD0",0,"ASIAN",2,0,1,1,181751,0,0,4,0,NA,1,2018,0,0,0,0,0,1,740,720,4.86
"20444","F87346128C7BC97",0,"WHITE",0,0,0,0,74131,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,780,720,4.57
"20445","31F2AF6E76B85D4",0,"WHITE",0,0,0,0,337213,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,720,4.36
"20446","D7228425C37F3B4",0,"WHITE",0,0,1,1,103905,0,1,33,0,NA,1,2019,0,0,0,0,0,0,590,650,4.25
"20447","9247FAB1114B22A",0,"BLACK",1,1,1,1,395788,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,800,620,4.01
"20448","943BD8EF6DCB53E",0,"WHITE",0,0,0,0,199807,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,800,4.56
"20449","C08CC0E121BB428",0,"ASIAN",2,0,0,0,137243,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,760,3.39
"20450","13C5E9F171F8BA3",1,"ASIAN",2,0,0,0,122779,0,0,3,0,NA,1,2018,0,0,0,0,0,1,740,760,4.19
"20451","3F5F1C764DC5132",0,"WHITE",0,0,0,0,88665,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,650,720,3.627
"20452","8A87685D05B90AA",0,"ASIAN",2,0,1,1,128506,0,0,7,0,NA,1,2018,0,0,0,0,0,1,620,680,4.47
"20453","4B0169A0A5A1F03",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,790,780,4.56
"20454","DD49A76C4002CAC",0,"WHITE",0,0,0,0,103664,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,580,760,3.817
"20455","DB634D112C7E5FE",0,"WHITE",0,0,0,0,192847,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,760,730,4.3
"20456","7F6C1547C4C1439",0,"WHITE",0,0,1,1,261604,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,620,4.18
"20457","C69599643F4ECD7",0,"WHITE",0,0,0,0,23217,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,660,3.82
"20458","3E7E3EC6A4F4EAA",0,"MULTI",NA,NA,1,1,1260392,0,0,8,0,NA,1,2018,0,0,0,0,0,1,710,790,4.71
"20459","A35644AF6796396",0,"WHITE",0,0,0,0,183565,0,0,4,0,NA,1,2018,0,0,0,0,0,1,610,800,3.711
"20460","78536C85D8704E3",0,"WHITE",0,0,1,1,28647,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,680,590,3.675
"20461","0CDAD7D193D0601",0,"MULTI",NA,NA,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,800,740,4.05
"20462","AFAD225650E9D25",0,"WHITE",0,0,0,0,92007,0,0,6,0,NA,1,2018,0,0,0,0,0,1,670,650,3.929
"20463","5D7FD50F1A20726",1,"HISPA",1,1,1,1,35921,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,590,680,4.05
"20464","DE0A1FD2E813680",0,"HISPA",1,1,1,1,21289,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,540,3.613
"20465","7AEFE0851EBCB21",0,"WHITE",0,0,0,0,NA,0,0,15,0,NA,1,2018,0,0,0,0,0,1,590,610,3.179
"20466","36F993041005645",0,"WHITE",0,0,1,1,112882,0,0,4,0,NA,1,2018,0,0,0,0,0,1,630,590,3.799
"20467","8BE6219691E268E",0,"WHITE",0,0,0,0,53881,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,750,4.33
"20468","5FC8370E331E1CE",0,"WHITE",0,0,0,0,176354,0,0,10,0,NA,1,2018,0,0,0,0,0,1,660,690,3.89
"20469","B5358F17CEC6737",0,"WHITE",0,0,1,1,95955,0,0,4,0,NA,1,2018,0,0,0,0,0,1,590,600,4.51
"20470","1D7B3F44634EC29",0,"WHITE",0,0,1,1,168065,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,560,4.22
"20471","70BE872079C781E",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,720,550,3.8
"20472","991736915A5C2D5",0,"MULTI",NA,NA,1,1,12990,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,620,3.931
"20473","E3CCF85DA2BF5F3",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,780,740,4.21
"20474","30F78D589CCD346",0,"WHITE",0,0,1,1,38181,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,660,3.884
"20475","E2901E414221E92",0,"WHITE",0,0,1,1,381399,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,760,700,4.71
"20476","FF40962C59C6601",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,600,620,3.71
"20477","BF6803C3BC4881C",0,"ASIAN",2,0,0,0,NA,0,0,NA,1,0,1,2018,0,0,0,0,0,1,640,790,3.9
"20478","45E531B603D8300",0,"BLACK",1,1,1,1,172719,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,730,730,4.34
"20479","8818BBB15992A24",0,"WHITE",0,0,1,1,252592,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,760,580,3.42
"20480","D138D1E8F7AEE7B",0,"ASIAN",2,0,1,1,114148,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,660,3.471
"20481","D16C0A46152DD89",0,"WHITE",0,0,0,0,294380,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,760,680,3.9
"20482","75A2E6EBD9E250F",0,"WHITE",0,0,0,0,204187,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,610,640,3.88
"20483","E4E44DBF8FC7F41",0,"ASIAN",2,0,1,1,149866,0,0,4,0,NA,1,2018,0,0,0,0,0,1,580,660,4
"20484","A705367FB9FB01B",0,"WHITE",0,0,0,0,NA,0,0,7,0,NA,1,2018,0,0,0,0,0,1,680,640,3.448
"20485","483CFC4DB4F5E65",0,"HISPA",1,1,1,1,624652,0,0,3,1,NA,1,2018,0,0,0,0,0,1,590,560,3.686
"20486","AA32FF3868F37A1",0,"WHITE",0,0,1,1,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,630,610,4.3
"20487","F716A4EB8E373A8",0,"WHITE",0,0,1,1,610876,0,0,3,0,NA,1,2018,0,0,0,0,0,1,700,660,4.11
"20488","77F9D3C058E8075",0,"BLACK",1,1,1,1,177600,0,0,4,0,NA,1,2018,0,0,0,0,0,1,640,580,4.33
"20489","24D0C6F486897DD",0,"WHITE",0,0,1,1,65644,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,700,680,3.97
"20490","0A76E724BDCBA61",0,"WHITE",0,0,0,0,330883,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,730,4.23
"20491","038FF2F0CC15DF5",0,"WHITE",0,0,1,1,125433,0,0,15,0,NA,1,2018,0,0,0,0,0,1,590,640,4.01
"20492","1F69FD4F0A641FC",0,"WHITE",0,0,1,1,76980,0,0,4,0,NA,1,2018,0,0,0,0,0,1,620,690,4.31
"20493","947A733318CDC0E",1,"WHITE",0,0,0,0,82640,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,620,3.73
"20494","D90E38ECC420C3E",0,"ASIAN",2,0,1,1,82565,0,0,10,0,NA,1,2018,0,0,0,0,0,1,640,680,4.095
"20495","94C3F88AF72BCB0",0,"MULTI",NA,NA,1,1,196264,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,710,4.56
"20496","6EB5B5504A6C8ED",0,"WHITE",0,0,0,0,88705,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,490,470,3.69
"20497","2D29666A29CEED2",1,"ASIAN",2,0,1,1,15120,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,600,610,4.17
"20498","EC4F83E5A1ABFC7",0,"WHITE",0,0,1,1,132921,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,610,3.771
"20499","5F9DC92D4B96980",0,"WHITE",0,0,0,0,NA,0,0,12,0,NA,1,2018,0,0,0,0,0,1,670,650,3.647
"20500","A3D1D24B2BEE3B2",0,"WHITE",0,0,1,1,182367,0,0,15,0,NA,1,2018,0,0,0,0,0,1,580,670,4.39
"20501","11F26B52B67B19A",0,"WHITE",0,0,0,0,169243,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,720,710,4.007
"20502","3C6FE234A195C22",0,"WHITE",0,0,0,0,203113,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,580,690,3.517
"20503","88AEF7111A7F99E",0,"WHITE",0,0,0,0,236565,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,570,3.744
"20504","ABDDA7A57835A41",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,680,4.25
"20505","A274FE29EF129F9",0,"WHITE",0,0,1,1,NA,0,0,6,0,NA,1,2018,0,0,0,0,0,1,670,590,3.65
"20506","A607BD87CDA81F0",0,"HISPA",1,1,1,1,32114,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,700,640,3.362
"20507","7F787EF5EEB549F",0,"WHITE",0,0,1,1,1049000,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,760,720,4.38
"20508","B566F60DB7E7AD3",0,"WHITE",0,0,1,1,136445,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,680,660,4.19
"20509","6E6F27324891882",0,"ASIAN",2,0,0,0,238558,0,0,6,0,NA,1,2018,0,0,0,0,0,1,800,780,4.67
"20510","894BFDF511CD1AB",0,"WHITE",0,0,1,1,NA,0,0,4,0,NA,1,2018,0,0,0,0,0,1,520,590,3.616
"20511","BA9F58E24B2924B",0,"WHITE",0,0,1,1,170641,0,0,7,0,NA,1,2018,0,0,0,0,0,1,800,590,4.01
"20512","2EB96B687E4731D",0,"WHITE",0,0,0,0,107903,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,740,4.31
"20513","CD70C5263EBFBB0",0,"ASIAN",2,0,0,0,129789,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,800,700,4.55
"20514","AE148AD00B444ED",0,"WHITE",0,0,1,1,285318,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,610,610,3.95
"20515","17420CA5F1F2D76",0,"WHITE",0,0,0,0,147284,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,680,3.793
"20516","0087305882247FC",0,"MULTI",NA,NA,0,0,208246,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,680,700,3.862
"20517","58179D9C9C90016",0,"WHITE",0,0,0,0,68866,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,700,640,3.19
"20518","CC2B062833B304A",0,"WHITE",0,0,0,0,429568,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,700,610,3.383
"20519","4B0919EFB83FD9E",0,"WHITE",0,0,1,1,375325,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,720,660,4.14
"20520","D364408467B32CC",0,"WHITE",0,0,0,0,50896,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,690,4.65
"20521","4454F64F320EB30",0,"WHITE",0,0,0,0,210000,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,700,640,3.92
"20522","C413FBB558E613B",0,"WHITE",0,0,1,1,36798,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,520,4.24
"20523","3CA674B27F0DCE4",1,"WHITE",0,0,0,0,66751,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,620,580,4.01
"20524","CB80C649F8037E0",0,"WHITE",0,0,0,0,195360,0,0,12,0,NA,1,2018,0,0,0,0,0,1,570,700,4.437
"20525","C16545AB8F7685E",0,"WHITE",0,0,0,0,180258,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,750,4.095
"20526","3F0CF6B94DD9C75",0,"WHITE",0,0,1,1,235056,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,740,610,3.507
"20527","43BB87598ED7EEE",0,"ASIAN",2,0,1,1,197234,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,730,3.739
"20528","F5544DD46798D63",0,"BLACK",1,1,1,1,131615,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,590,600,3.735
"20529","12BC890DCF82A6F",0,"ASIAN",2,0,0,0,203311,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,790,3.77
"20530","B8DA3F28EE3150F",1,"ASIAN",2,0,0,0,109717,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,680,720,4.12
"20531","B8F059BB064C3D6",0,"WHITE",0,0,1,1,184080,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,800,780,4.71
"20532","EA6E8D3FBF6329F",0,"ASIAN",2,0,0,0,280611,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,730,800,3.679
"20533","A37431959D9349B",0,"MULTI",NA,NA,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,650,770,4.52
"20534","20BC928DC0F5961",0,"WHITE",0,0,0,0,189301,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,640,690,4.22
"20535","024805FFEFB6424",0,"WHITE",0,0,1,1,104292,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,700,680,3.717
"20536","3C83C78E7A30758",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,610,4.41
"20537","567E86957626CBC",0,"ASIAN",2,0,0,0,237137,0,0,14,0,NA,1,2018,0,0,0,0,0,1,680,760,3.737
"20538","6FA8E69EC3EE694",0,"WHITE",0,0,1,1,31282,1,0,8,0,NA,1,2018,0,0,0,0,0,1,640,630,4.52
"20539","C34202086D3E5C3",0,"WHITE",0,0,1,1,95770,0,0,9,0,NA,1,2018,0,0,0,0,0,1,650,580,4.21
"20540","5417CE89F195F2D",1,"ASIAN",2,0,1,1,95391,0,0,3,0,NA,1,2018,0,0,0,0,0,1,680,650,3.781
"20541","D1FD6F92BBCE994",0,"WHITE",0,0,0,0,126339,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,670,4.24
"20542","25CFF64D1E6CA89",0,"ASIAN",2,0,1,1,0,1,0,30,0,NA,1,2018,0,0,0,0,0,1,710,620,3.68
"20543","F34F1D3D34751BA",1,"WHITE",0,0,1,1,94699,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,600,670,3.992
"20544","450F2600C92A9E9",0,"WHITE",0,0,1,1,141207,0,0,6,0,NA,1,2018,0,0,0,0,0,1,720,550,3.939
"20545","83925AD4236BD0B",0,"WHITE",0,0,0,0,95898,0,0,NA,0,NA,1,2019,0,0,0,0,0,0,690,730,4.27
"20546","B36E20B7434D0C5",0,"WHITE",0,0,0,0,19160,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,720,3.9
"20547","FF22D9DCE16022D",0,"WHITE",0,0,0,0,375968,0,0,NA,0,NA,1,2019,0,0,0,0,0,0,650,650,4.33
"20548","6238B9DC023FCBF",0,"BLACK",1,1,0,0,41810,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,620,3.95
"20549","DBD6FF125942635",1,"WHITE",0,0,0,0,116726,0,0,6,0,NA,1,2019,0,0,0,0,0,0,680,730,4.73
"20550","3C5317BAD4DDC15",0,"ASIAN",2,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,720,710,4.76
"20551","C9EF94BB05C8EA5",0,"WHITE",0,0,0,0,113279,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,780,760,4.35
"20552","2D2A8DC9AC86427",0,"ASIAN",2,0,1,1,97671,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,610,4.38
"20553","50E577EA7FD4BD7",0,"WHITE",0,0,0,0,259241,0,0,NA,0,NA,1,2019,0,0,0,0,0,0,710,630,4.17
"20554","3DF93A071834582",0,"WHITE",0,0,0,0,101303,0,0,3,0,NA,1,2018,0,0,0,0,0,1,660,660,4.05
"20555","F120FA46548768A",0,"WHITE",0,0,1,1,58245,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,630,640,4.001
"20556","339FCEAA27D9DEC",0,"BLACK",1,1,0,0,57481,0,0,NA,1,NA,1,2018,0,0,0,0,0,1,580,650,4.06
"20557","2BDC06AADDADC64",0,"WHITE",0,0,1,1,49794,0,0,27,0,NA,1,2018,0,0,0,0,0,1,660,680,4.49
"20558","2107E9F04003F6F",0,"WHITE",0,0,1,1,40707,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,660,4.13
"20559","3398AB4C9EC3216",1,"HISPA",1,1,1,1,202313,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,610,610,4.17
"20560","1AB44CC394ADE39",0,"WHITE",0,0,1,1,24750,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,710,3.867
"20561","5FF5AD1088F4D95",0,"WHITE",0,0,0,0,174673,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,730,690,3.906
"20562","3111C48E7F6D3CA",0,"ASIAN",2,0,0,0,88989,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,740,800,4.76
"20563","E88C20C0862F55F",0,"MULTI",NA,NA,1,1,366081,0,0,4,0,NA,1,2018,0,0,0,0,0,1,800,720,4.39
"20564","3A00CE1851A4876",0,"WHITE",0,0,1,1,8525,1,0,NA,0,NA,1,2018,0,0,0,0,0,1,720,610,3.805
"20565","BC71B85AE43F4C2",1,"WHITE",0,0,1,1,NA,0,1,43,0,NA,1,2017,0,0,0,0,1,0,700,630,4.18
"20566","4C81CFA02AA0C53",0,"ASIAN",2,0,0,0,240250,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,730,740,4.45
"20567","CE4A95ADA380541",0,"MULTI",NA,NA,1,1,50808,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,680,650,3.86
"20568","ED7976472290081",0,"WHITE",0,0,0,0,59610,0,0,3,0,NA,1,2018,0,0,0,0,0,1,700,660,3.492
"20569","ACFE2E38A1A86F0",0,"BLACK",1,1,0,0,151525,0,0,NA,0,NA,1,2019,0,0,0,0,0,0,620,630,4.21
"20570","C66C9B8B3ADFB0D",0,"WHITE",0,0,1,1,172747,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,650,670,3.822
"20571","FE52432B11ADF00",0,"WHITE",0,0,0,0,NA,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,630,600,3.345
"20572","977A86B0EBCE99D",0,"WHITE",0,0,0,0,195858,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,710,760,4.6
"20573","8DA6D6EBEE02A9F",0,"WHITE",0,0,0,0,374016,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,670,790,4.45
"20574","E407E8BE5522A53",0,"MULTI",NA,NA,1,1,272334,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,690,630,4.3
"20575","C8BA365A62F88B4",0,"WHITE",0,0,0,0,107739,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,610,650,4.04
"20576","7DFC29C94AF45E4",0,"WHITE",0,0,0,0,103872,0,0,3,0,NA,1,2018,0,0,0,0,0,1,710,760,4.34
"20577","D13B34621D862DC",0,"WHITE",0,0,0,0,754379,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,660,730,4.64
"20578","EAB4DC11BDCCC4C",0,"WHITE",0,0,1,1,123611,0,0,NA,0,NA,1,2019,0,0,0,0,0,0,750,720,4.47
"20579","D1B337978E54BE9",0,"WHITE",0,0,0,0,165226,0,0,NA,0,NA,1,2018,0,0,0,0,0,1,700,710,4.11
